web-scraper-order,web-scraper-start-url,articles_links,articles_links-href,V_1,V_2,V_3,V_4-src
"1732820431-251","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=49","Terrains à vendre à Nguékhokh","https://www.dakarvente.com/annonce-8509-terrains-vendre-ngukhokh.html","Terrains à vendre à Nguékhokh","10.000.000  FCFA","Mbour","media/annonces/pics/b3f957523b5abb93d79b3a92ad8bbbb8.jpg"
"1732820435-252","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=49","Terrain de 1 hectare à vendre sur Warang, Mbour","https://www.dakarvente.com/annonce-8510-terrain-de-1-hectare-vendre-sur-warang-mbour.html","Terrain de 1 hectare à vendre sur Warang, Mbour","1  FCFA","Mbour","media/annonces/pics/2a462d16ac9048945a161bf5a9e20921.png"
"1732820438-253","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=49","vente","https://www.dakarvente.com/annonce-8512-vente.html","vente","3.000.000  FCFA","Mbour","media/annonces/pics/3af202e8ef180a1fb4f0aa7fa498ec44.jpeg"
"1732820442-254","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=49","Promo Terrain à vendre","https://www.dakarvente.com/annonce-8514-promo-terrain-vendre.html","Promo Terrain à vendre","1.800.000  FCFA","Diamniadio","media/annonces/pics/855838b792271f2c78e64e67a57271ae.jpg"
"1732820447-255","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=49","Terrain 225m² à Diass","https://www.dakarvente.com/annonce-8534-terrain-225m-diass.html","Terrain 225m² à Diass","1.200.000  FCFA","Diamniadio","media/annonces/pics/8377ee6fa7d4c0ea8a9d825102177de4.jpg"
"1732820452-256","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=49","Terrain à vendre à Diamniadio (Dougar)","https://www.dakarvente.com/annonce-8537-terrain-vendre-diamniadio-dougar.html","Terrain à vendre à Diamniadio (Dougar)","1.750.000  FCFA","Diamniadio","media/annonces/pics/1fae8d930843197596a9be64434427c9.jpg"
"1732820457-257","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=49","Terrain 212m2  a vendre","https://www.dakarvente.com/annonce-8542-terrain-212m2-a-vendre.html","Terrain 212m2  a vendre","14.000.000  FCFA","Keur Massar",""
"1732820462-258","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=49","vente terrains 3481m2 - dakar plateau","https://www.dakarvente.com/annonce-8563-vente-terrains-3481m2-dakar-plateau.html","vente terrains 3481m2 - dakar plateau","1.100.000  FCFA","Dakar","media/annonces/pics/64e9a54a4b9c673f5047c3798e5632ed.jpg"
"1732820469-259","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=49","vente terrain 432m2 - dakar plateau","https://www.dakarvente.com/annonce-8564-vente-terrain-432m2-dakar-plateau.html","vente terrain 432m2 -  dakar plateau","850.000.000  FCFA","Dakar","media/annonces/pics/61935a1c0ff18e152199eb43ac97e4ee.jpg"
"1732820475-260","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=49","Terrain de 150 m2 a vendre a Diamniadio Extension","https://www.dakarvente.com/annonce-8570-terrain-de-150-m2-a-vendre-a-diamniadio-extension.html","Terrain de 150 m2 a vendre a Diamniadio Extension","2.500.000  FCFA","Diamniadio","media/annonces/pics/dff084724668372b242cba0b438e6654.jpg"
"1732820483-261","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=49","Terrains à vendre à Sébikhotane","https://www.dakarvente.com/annonce-8571-terrains-vendre-sbikhotane.html","Terrains à vendre à Sébikhotane","3.500.000  FCFA","Sébikotane","media/annonces/pics/495d0639c5ba90c7ec9454ca6085519a.png"
"1732820491-262","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=49","terrain a vendre","https://www.dakarvente.com/annonce-8577-terrain-a-vendre.html","terrain a vendre","18.000.000  FCFA","Rufisque","media/annonces/pics/4175f623a4423d45f0362502f44635ac.jpeg"
"1732820496-263","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=49","vente terrains 1066m2 - fann residence","https://www.dakarvente.com/annonce-8609-vente-terrains-1066m2-fann-residence.html","vente terrains 1066m2 - fann residence","1.200.000.000  FCFA","Fann","media/annonces/pics/09b19a47c55621dae289f6c93c5f60ae.jpeg"
"1732820511-264","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=49","Vente Terrain 10.000m² - Commune de Diass","https://www.dakarvente.com/annonce-8666-vente-terrain-10000m-commune-de-diass.html","Vente Terrain 10.000m² - Commune de Diass","15.000.000  FCFA","Sébikotane","media/annonces/pics/1bc3f7e14898fc63dc80d86f65cfb2c4.jpg"
"1732820518-265","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=49","Vente Terrain 255m² - Rufisque très proche du péage","https://www.dakarvente.com/annonce-8667-vente-terrain-255m-rufisque-trs-proche-du-page.html","Vente Terrain 255m² - Rufisque très proche du péage","6.000.000  FCFA","Rufisque","media/annonces/pics/3e90270b6440c083b37372962c378021.jpg"
"1732820524-266","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=49","Vente terrains - Dakar Plateau","https://www.dakarvente.com/annonce-8747-vente-terrains-dakar-plateau.html","Vente terrains - Dakar Plateau","1.100.000  FCFA","Plateau","media/annonces/pics/df54a060070bb6823268d9a7a96c2d25.jpg"
"1732820531-267","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=49","Vente terrains 2000m2 - Almadie","https://www.dakarvente.com/annonce-8749-vente-terrains-2000m2-almadie.html","Vente terrains 2000m2 - Almadie","900.000  FCFA","Plateau","media/annonces/pics/e6d2aab0da7b386fc4a7aa93c2d89daf.jpg"
"1732820537-268","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=49","Vente Terrains 9000 m2 - Bambilor","https://www.dakarvente.com/annonce-8751-vente-terrains-9000-m2-bambilor.html","Vente Terrains 9000 m2 - Bambilor","20.000  FCFA","Diamniadio","media/annonces/pics/ce676b7bd6e7faeaa16e8adf7a69fb0e.jpg"
"1732820544-269","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=49","Vente terrains 150 m2 - Sicap foire","https://www.dakarvente.com/annonce-8755-vente-terrains-150-m2-sicap-foire.html","Vente terrains 150 m2 -  Sicap foire","60.000.000  FCFA","Ouest Foire","media/annonces/pics/d70c086c0cf95b99f33ac1c8f624b655.jpeg"
"1732820551-270","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=49","Vente terrains 1500m2 - Mermoz","https://www.dakarvente.com/annonce-8759-vente-terrains-1500m2-mermoz.html","Vente terrains 1500m2 - Mermoz","900.000  FCFA","Mermoz","media/annonces/pics/37100862d7a6af5234b77f91fe95e955.jpg"
"1732820565-271","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=49","Vente terrain 17000m2 - Parcelle assainies","https://www.dakarvente.com/annonce-8764-vente-terrain-17000m2-parcelle-assainies.html","Vente terrain 17000m2 - Parcelle assainies","120.000  FCFA","Parcelles assainies","media/annonces/pics/0deafd3e8c6a428e452289dc748fa254.jpg"
"1732820602-272","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=49","Vente terrains 200m2 - Cité cheikh amar","https://www.dakarvente.com/annonce-8768-vente-terrains-200m2-cit-cheikh-amar.html","Vente terrains 200m2 - Cité cheikh amar","75.000.000  FCFA","Ouakam","media/annonces/pics/ec85f5b5cc048ac1c7f08d016bc7b305.jpg"
"1732820610-273","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=49","Vente terrains 2300 m2 - VDN","https://www.dakarvente.com/annonce-8769-vente-terrains-2300-m2-vdn.html","Vente terrains 2300 m2 - VDN","750.000  FCFA","Mermoz","media/annonces/pics/51e62428f86bccd143bed608e736368b.jpg"
"1732820617-274","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=49","Des terrains et maisons à vendre","https://www.dakarvente.com/annonce-8787-des-terrains-et-maisons-vendre.html","Des terrains et maisons à vendre","4.500.000  FCFA","Diamniadio","media/annonces/pics/345f184825d3dc8e52af96e7fd9598f6.jpg"
"1732820624-275","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=49","Terrain a vendre","https://www.dakarvente.com/annonce-8899-terrain-a-vendre.html","Terrain a vendre","1.000.000  FCFA","Lac rose","img/nophoto.png"
"1732820632-276","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=49","Terrain de 1500 m² à vendre sur la Somone, Mbour","https://www.dakarvente.com/annonce-8905-terrain-de-1500-m-vendre-sur-la-somone-mbour.html","Terrain de 1500 m² à vendre sur la Somone, Mbour","50.000.000  FCFA","Somone","media/annonces/pics/0db49bfb27ea018e06bcb823cc43736b.png"
"1732820637-277","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=49","Terrain de 1000 m² à vendre sur Ngaparou, Mbour","https://www.dakarvente.com/annonce-8906-terrain-de-1000-m-vendre-sur-ngaparou-mbour.html","Terrain de 1000 m² à vendre sur Ngaparou, Mbour","40.000.000  FCFA","Ngaparou","media/annonces/pics/5942136567c9a07be52fe49c05427149.png"
"1732820644-278","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=49","Terrain de 1200 m² à vendre sur Ngaparou, Mbour","https://www.dakarvente.com/annonce-8907-terrain-de-1200-m-vendre-sur-ngaparou-mbour.html","Terrain de 1200 m² à vendre sur Ngaparou, Mbour","47.000.000  FCFA","Ngaparou","media/annonces/pics/9ae857890deaa2c21f991694b89cb38b.png"
"1732820649-279","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=49","TERRAIN DE 1207M2 À VENDRE","https://www.dakarvente.com/annonce-8922-terrain-de-1207m2-vendre.html","TERRAIN DE 1207M2 À VENDRE","500.000  FCFA","Ngor","media/annonces/pics/6dc85fc85f6c7cd4ebee472df292bc39.jpg"
"1732820656-280","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=49","Terrain de 150m2 à vendre à Bambilor","https://www.dakarvente.com/annonce-8924-terrain-de-150m2-vendre-bambilor.html","Terrain de 150m2 à vendre à Bambilor","2.000.000  FCFA","Rufisque","media/annonces/pics/23003bba3d7f36aef0702f2391752219.jpg"
"1732820664-281","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=49","Terrains à vendre à Diass","https://www.dakarvente.com/annonce-8951-diass.html","Terrains à vendre à Diass","3.000.000  FCFA","Mbour","media/annonces/pics/bbae4ad181541502a52ebdc1d3e89840.jpg"
"1732820674-282","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=49","Terrain 8ha (80000m²) TF individuel - 9000frcs/m², Nguèkhokh","https://www.dakarvente.com/annonce-8967-terrain-8ha-80000m-tf-individuel-9000frcs-m-ngukhokh.html","Terrain 8ha (80000m²) TF individuel - 9000frcs/m², Nguèkhokh","600.000.000  FCFA","Diamniadio",""
"1732820679-283","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=49","Terrain de 1 ha à vendre sur Malicounda, Mbour","https://www.dakarvente.com/annonce-8973-terrain-de-1-ha-vendre-sur-malicounda-mbour.html","Terrain de 1 ha à vendre sur Malicounda, Mbour","19.000  FCFA","Mbour","media/annonces/pics/708c68954662506d38faa998b24720cc.png"
"1732820689-284","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=49","Terrain de 50 ha à vendre sur Pointe Sarène, mbour","https://www.dakarvente.com/annonce-8975-terrain-de-50-ha-vendre-sur-pointe-sarne-mbour.html","Terrain de 50 ha à vendre sur Pointe Sarène, mbour","12.500.000  FCFA","Mbour","media/annonces/pics/8ccdbe72c87241f92bb6163ced119a22.png"
"1732820723-285","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=48","Terrain de 600 m² à vendre sur Sandiara","https://www.dakarvente.com/annonce-8978-terrain-de-600-m-vendre-sur-sandiara.html","Terrain de 600 m² à vendre sur Sandiara","7.500.000  FCFA","Mbour","media/annonces/pics/5fa866996a524368203668f047aca8fb.png"
"1732820737-286","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=48","Terrain de 500 m² à vendre sur Saly","https://www.dakarvente.com/annonce-8981-terrain-de-500-m-vendre-sur-saly.html","Terrain de 500 m² à vendre sur Saly","12.000.000  FCFA","Saly","media/annonces/pics/1e117aab090e579bb8b3dcb5f576d2f1.png"
"1732820743-287","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=48","Champ de 08ha TF idéal pour projet","https://www.dakarvente.com/annonce-8985-champ-de-08ha-tf-idal-pour-projet.html","Champ de 08ha TF idéal pour projet","9.000  FCFA","Mbour","media/annonces/pics/cea5ba18b1f7500c940e88b155a5d1f1.jpg"
"1732820750-288","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=48","Terrains à vendre Keur Massar","https://www.dakarvente.com/annonce-8997-terrains-vendre-keur-massar.html","Terrains à vendre Keur Massar","10.500.000  FCFA","Keur Massar","media/annonces/pics/6b28f042acdedcd46dea03bbaf744a1d.jpg"
"1732820756-289","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=48","Des hectares disponibles pour projet","https://www.dakarvente.com/annonce-9006-des-hectares-disponibles-pour-projet.html","Des hectares disponibles pour projet","1  FCFA","Dakar","img/nophoto.png"
"1732820762-290","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=48","Lot de 3 terrains nus à vendre à Bambilor","https://www.dakarvente.com/annonce-9021-lot-de-3-terrains-nus-vendre-bambilor.html","Lot de 3 terrains nus à vendre à Bambilor","3.700.000  FCFA","Rufisque","media/annonces/pics/61c97a7beb2e114963c648099e89da0b.jpg"
"1732820769-291","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=48","terrain à vendre","https://www.dakarvente.com/annonce-9112-terrain-vendre.html","terrain à vendre","3.000.000  FCFA","Rufisque","img/nophoto.png"
"1732820775-292","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=48","Lot de terrain a Diamniadio a vendre","https://www.dakarvente.com/annonce-9128-lot-de-terrain-a-diamniadio-a-vendre.html","Lot de terrain a Diamniadio a vendre","20.000  FCFA","Diamniadio","media/annonces/pics/dd3557dd36f028e3f76f333dc019197e.jpg"
"1732820781-293","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=48","Terrains de 300 m² à vendre sur Guéring ( entre Nguékhokh et Ngaparou)","https://www.dakarvente.com/annonce-9143-terrains-de-300-m-vendre-sur-guring-entre-ngukhokh-et-ngaparou.html","Terrains de 300 m² à vendre sur Guéring ( entre Nguékhokh et Ngaparou)","3.500.000  FCFA","Ngaparou","media/annonces/pics/7afc416e34686ec97de01fa85fd4eb2f.png"
"1732820787-294","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=48","Terrains de 600 m² à vendre sur Guéring ( entre nguekhokh et ngaparou)","https://www.dakarvente.com/annonce-9145-terrains-de-600-m-vendre-sur-guring-entre-nguekhokh-et-ngaparou.html","Terrains de 600 m² à vendre sur Guéring ( entre nguekhokh et ngaparou)","7.500.000  FCFA","Ngaparou","media/annonces/pics/2c7751d7ac5d8539499fd6523af2286c.png"
"1732820793-295","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=48","Terrains de 300 m² à vendre sur Malincounda","https://www.dakarvente.com/annonce-9148-terrains-de-300-m-vendre-sur-malincounda.html","Terrains de 300 m² à vendre sur Malincounda","4.500.000  FCFA","Mbour","media/annonces/pics/51e998bfdb03fa9cbbb5e004fbf43d49.png"
"1732820799-296","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=48","Terrain de 1200 m² à vendre sur Malincounda, Mbour","https://www.dakarvente.com/annonce-9150-terrain-de-1200-m-vendre-sur-malincounda-mbour.html","Terrain de 1200 m² à vendre sur Malincounda, Mbour","1  FCFA","Mbour","media/annonces/pics/c59491edbf58f6c65ae60f1b44b44d14.png"
"1732820807-297","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=48","Vente 3ha terrain a Keur Massar","https://www.dakarvente.com/annonce-9165-vente-3ha-terrain-a-keur-massar.html","Vente 3ha terrain a Keur Massar","30.000  FCFA","Keur Massar","media/annonces/pics/5f78f7932baa7da07b3ebb55f8fe42af.png"
"1732820813-298","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=48","Vente de terrain à Saly (Mbour)","https://www.dakarvente.com/annonce-9173-vente-de-terrain-saly-mbour.html","Vente de terrain à Saly (Mbour)","7.000.000  FCFA","Saly","media/annonces/pics/4590c4273595e15ef5629663f0bc52a4.jpg"
"1732820820-299","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=48","Vente de terrain à Saly","https://www.dakarvente.com/annonce-9175-vente-de-terrain-saly.html","Vente de terrain à Saly","7.000.000  FCFA","Saly","media/annonces/pics/4fff51035d768dc7352bbe926c7c714c.jpg"
"1732820827-300","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=48","Terrain 300 m2 somone","https://www.dakarvente.com/annonce-9197-terrain-300-m2-somone.html","Terrain 300 m2 somone","11.000.000  FCFA","Somone","media/annonces/pics/455ebd759fa67d53019c534607ebbe4e.png"
"1732820838-301","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=48","Terrains a vendre","https://www.dakarvente.com/annonce-9203-terrains-a-vendre.html","Terrains a vendre","1.800.000  FCFA","Thiès","media/annonces/pics/ad5a4612cc744168f3e58aba1fbc9f10.jpeg"
"1732820849-302","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=48","Terrain à thies","https://www.dakarvente.com/annonce-9205-terrain-thies.html","Terrain à thies","14.000.000  FCFA","Thiès","img/nophoto.png"
"1732820856-303","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=48","Terrain à vendre à Guéréo","https://www.dakarvente.com/annonce-9207-guro.html","Terrain à vendre à Guéréo","5.000.000  FCFA","Mbour","media/annonces/pics/f0228d37d7f140c550a88d4eadbbe831.jpg"
"1732820862-304","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=48","Terrain à vendre à Nguekokh","https://www.dakarvente.com/annonce-9208-tf-nguekokh.html","Terrain à vendre à Nguekokh","20.000  FCFA","Mbour","media/annonces/pics/2453754077dde672e6211c84838ac83c.jpg"
"1732820872-305","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=48","Terrain 600 m2 nguékokh Sénégal","https://www.dakarvente.com/annonce-9225-terrain-600-m2-ngukokh-sngal.html","Terrain 600 m2 nguékokh Sénégal","6.500.000  FCFA","Mbour","media/annonces/pics/4c76e39caff227898320eef0ea046e69.png"
"1732820880-306","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=48","Terrain 300 m2 Saly diaksaw","https://www.dakarvente.com/annonce-9243-terrain-300-m2-saly-diaksaw.html","Terrain 300 m2 Saly diaksaw","7.500.000  FCFA","Saly","media/annonces/pics/7f8eae51275fd0935036869683e37c4b.png"
"1732820891-307","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=48","TERRAIN DE 300M2 A VENDRE A YENE","https://www.dakarvente.com/annonce-9247-terrain-de-300m2-a-vendre-a-yene.html","TERRAIN DE 300M2 A VENDRE A YENE","5.250.000  FCFA","Dakar","media/annonces/pics/fb7632f31f7e50324f2c60841f6136da.jpg"
"1732820912-308","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=48","Popenguine Thioupame","https://www.dakarvente.com/annonce-9252-popenguine-thioupame.html","Popenguine Thioupame","6.000.000  FCFA","Mbour","img/nophoto.png"
"1732820921-309","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=48","Popenguine Thioupame 3","https://www.dakarvente.com/annonce-9253-popenguine-thioupame-3.html","Popenguine Thioupame 3","6.000.000  FCFA","Mbour","media/annonces/pics/8ddb25dacecc035641a5cddf60ddf6e4.png"
"1732820927-310","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=48","Terrain tf position commerciale 150'm2 VDN3","https://www.dakarvente.com/annonce-9326-terrain-tf-position-commerciale-150-m2-vdn3.html","Terrain tf position commerciale 150'm2 VDN3","15.000.000  FCFA","VDN","media/annonces/pics/a8920e3a69b84003c5bf74306b01b5fa.jpg"
"1732820933-311","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=48","Des terrains de 225 m2 a Diass derrière le lycée","https://www.dakarvente.com/annonce-9328-des-terrains-de-225-m2-a-diass-derrire-le-lyce.html","Des terrains de 225 m2 a Diass derrière le lycée","","Amitié","media/annonces/pics/5b17aea89fec52ca2a88ed83a5234f0f.jpg"
"1732820942-312","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=48","Terrain à lac Rose","https://www.dakarvente.com/annonce-9330-terrain-lac-rose.html","Terrain à lac Rose","1.500.000  FCFA","Lac rose","media/annonces/pics/751d7abed87597ba1b18c195e3b38f6b.png"
"1732820948-313","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=48","Vente terrain 1066 m² - Fann Residence","https://www.dakarvente.com/annonce-9352-vente-terrain-1066-m-fann-residence.html","Vente terrain 1066 m² - Fann Residence","1.200.000.000  FCFA","Point E","media/annonces/pics/c5d4db57088d983510c04ef4aa346384.jpg"
"1732820953-314","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=48","Vente terrain 432 m² - Dakar Plateau","https://www.dakarvente.com/annonce-9353-vente-terrain-432-m-dakar-plateau.html","Vente terrain 432 m² - Dakar Plateau","850.000.000  FCFA","Plateau","media/annonces/pics/a9193df2482beb2ecceebc04b2d13dbd.jpg"
"1732820958-315","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=48","Terrain de 1400 m² à vendre sur Saly","https://www.dakarvente.com/annonce-9355-terrain-de-1400-m-vendre-sur-saly.html","Terrain de 1400 m² à vendre sur Saly","160.000.000  FCFA","Saly","media/annonces/pics/0be475c980f8fa3eea604b4b77547077.png"
"1732820964-316","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=48","Terrain de 1400 m² à vendre sur Saly","https://www.dakarvente.com/annonce-9354-terrain-de-1400-m-vendre-sur-saly.html","Terrain de 1400 m² à vendre sur Saly","160.000.000  FCFA","Saly","media/annonces/pics/1ac24d18aae588aa9c8a23d6d362fd71.png"
"1732820971-317","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=48","Terrain de 300 m² à vendre sur Saly Golf","https://www.dakarvente.com/annonce-9357-terrain-de-300-m-vendre-sur-saly-golf.html","Terrain de 300 m² à vendre sur Saly Golf","15.000.000  FCFA","Saly","media/annonces/pics/df48367aef5cca041f39a5f5a8b3f4bd.png"
"1732820977-318","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=48","Vente terrain 205 m² - Ouest Foire","https://www.dakarvente.com/annonce-9366-vente-terrain-205-m-ouest-foire.html","Vente terrain 205 m² - Ouest Foire","50.000.000  FCFA","Ouest Foire","media/annonces/pics/30201123053aaf2721259a5db205dcca.jpeg"
"1732820983-319","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=48","Un hectare à bazarder à Toglou","https://www.dakarvente.com/annonce-9368-un-hectare-bazarder-toglou.html","Un hectare à bazarder à Toglou","11.000.000  FCFA","Sébikotane","media/annonces/pics/413bfc4dbbec04a8458fbfbb9c6ca1ce.png"
"1732820991-320","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=48","Vente villas 2952m² - Amitie","https://www.dakarvente.com/annonce-9370-vente-villas-2952m-amitie.html","Vente villas 2952m² - Amitie","150.000.000  FCFA","Amitié","media/annonces/pics/8ad3d8e5a946901b71c1b2b89c486558.jpg"
"1732820999-321","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=48","Vente ranch 2 ha - Toubab Dialao","https://www.dakarvente.com/annonce-9371-vente-ranch-2-ha-toubab-dialao.html","Vente ranch 2 ha - Toubab Dialao","155.000.000  FCFA","Diamniadio","media/annonces/pics/b797469d9d6d64a66e507ce7891b06d8.jpg"
"1732821004-322","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=48","Vente terrain 716 m² - Mermoz Sacré-Coeur","https://www.dakarvente.com/annonce-9373-vente-terrain-716-m-mermoz-sacr-coeur.html","Vente terrain 716 m² - Mermoz Sacré-Coeur","300.000.000  FCFA","Mermoz","media/annonces/pics/0fd3d0f7866f1884d839875bb6e237d3.jpg"
"1732821011-323","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=48","Terrains à vendre à Sendou","https://www.dakarvente.com/annonce-9394-terrains-vendre-sendou.html","Terrains à vendre à Sendou","5.000.000  FCFA","Rufisque","media/annonces/pics/ce7ff60c767119aa44f41ca5139cf8db.jpg"
"1732821019-324","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=48","Vente terrain 300 m² - Almadies","https://www.dakarvente.com/annonce-9407-vente-terrain-300-m-almadies.html","Vente terrain 300 m² - Almadies","95.000.000  FCFA","Almadies","media/annonces/pics/b68ae46497644b28d4332f4699873f67.jpg"
"1732821028-325","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=48","Vente terrains 195 m2 - Mermoz","https://www.dakarvente.com/annonce-9408-vente-terrains-195-m2-mermoz.html","Vente terrains 195 m2 - Mermoz","1.200.000  FCFA","Mermoz","media/annonces/pics/848c1e9f5b8b2a4f417415e8bbb2f61d.jpeg"
"1732821050-326","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=47","Vente Terrains 150 m2 - Dakar","https://www.dakarvente.com/annonce-9416-vente-terrains-150-m2-dakar.html","Vente Terrains 150 m2 - Dakar","4.000.000  FCFA","Lac rose","media/annonces/pics/dbf803c7505c8aeeb2a6965f68577b54.jpg"
"1732821079-327","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=47","Vente terrain 700 m² - Almadies","https://www.dakarvente.com/annonce-9428-vente-terrain-700-m-almadies.html","Vente terrain 700 m² - Almadies","800.000  FCFA","Almadies",""
"1732821091-328","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=47","Vente Terrains 225m² - Diass","https://www.dakarvente.com/annonce-9430-vente-terrains-225m-diass.html","Vente Terrains 225m² - Diass","1.700.000  FCFA","Diamniadio","media/annonces/pics/61685eaf26c47f05968917fe54e71217.jpg"
"1732821101-329","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=47","Vente terrain 3481 m² - Dakar Plateau","https://www.dakarvente.com/annonce-9442-vente-terrain-3481-m-dakar-plateau.html","Vente terrain 3481 m² - Dakar Plateau","1.100.000  FCFA","Plateau","media/annonces/pics/f90b6bb757fbd23f06396aebc4d0e793.jpg"
"1732821111-330","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=47","Vente villa à démolir - Dakar plateau","https://www.dakarvente.com/annonce-9453-vente-villa-dmolir-dakar-plateau.html","Vente villa à démolir - Dakar plateau","900.000  FCFA","Plateau","media/annonces/pics/92d116dbb887a9b142f3ed81c2b8874e.jpeg"
"1732821120-331","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=47","Terrain à vendre","https://www.dakarvente.com/annonce-9542-terrain-vendre.html","Terrain à vendre","3.500.000  FCFA","Diamniadio","media/annonces/pics/aeb8a360c7774d38b04691515071ee9b.jpg"
